time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
15183.069, 113.9566, 4073.288, 1155.712, 1155.577
15183.102, 113.9688, 4072.68, 1155.644, 1155.526
15183.136, 113.9939, 4071.073, 1155.715, 1155.58
15183.169, 113.9653, 4068.162, 1155.534, 1155.517
15183.202, 113.9207, 4069.026, 1155.579, 1155.544
15183.236, 113.8964, 4065.955, 1155.635, 1155.57
15183.269, 113.9343, 4065.916, 1155.653, 1155.562
15183.302, 113.9486, 4064.616, 1155.659, 1155.592
15183.336, 114.0572, 4066.355, 1155.714, 1155.638
15183.369, 114.1046, 4068.133, 1155.671, 1155.618
15183.402, 114.19, 4069.033, 1155.587, 1155.597
15183.436, 114.2122, 4070.439, 1155.506, 1155.541
15183.469, 114.2318, 4072.1, 1155.457, 1155.487
15183.502, 114.17, 4072.978, 1155.19, 1155.351
15183.536, 114.1067, 4072.881, 1155.012, 1155.239
15183.569, 114.0724, 4073.846, 1154.88, 1155.13
15183.602, 114.1175, 4072.91, 1154.8, 1155.045
15183.636, 114.1856, 4072.73, 1154.847, 1154.966
15183.669, 114.2856, 4073.083, 1154.936, 1154.926
15183.702, 114.3204, 4074.483, 1154.685, 1154.717
15183.736, 114.3858, 4073.036, 1155.236, 1154.931
15183.769, 114.3801, 4072.064, 1155.162, 1154.885
15183.802, 114.3518, 4071.227, 1155.173, 1154.906
15183.836, 114.2814, 4068.758, 1155.054, 1154.869
15183.869, 114.216, 4065.651, 1155.095, 1154.938
15183.902, 114.2135, 4064.953, 1155.178, 1155.035
15183.936, 114.2507, 4065.535, 1155.309, 1155.158
15183.969, 114.3143, 4065.43, 1155.378, 1155.262
15184.002, 114.356, 4067.525, 1155.41, 1155.351
15184.036, 114.407, 4069.862, 1155.336, 1155.39
15184.069, 114.4301, 4070.379, 1155.386, 1155.41
15184.102, 114.4133, 4071.328, 1155.159, 1155.343
15184.136, 114.3717, 4071.732, 1155.242, 1155.398
15184.169, 114.3029, 4071.407, 1155.372, 1155.46
15184.202, 114.2766, 4071.792, 1155.553, 1155.54
15184.236, 114.3033, 4076.251, 1155.705, 1155.614
15184.269, 114.3663, 4079.031, 1155.802, 1155.673
15184.302, 114.4015, 4080.515, 1155.996, 1155.809
15184.336, 114.4588, 4081.138, 1156.177, 1155.957
15184.369, 114.4971, 4081.812, 1156.089, 1155.973
15184.402, 114.4777, 4081.146, 1156.111, 1156.111
15184.436, 114.4707, 4078.353, 1156.116, 1156.168
15184.469, 114.4357, 4078.194, 1156.236, 1156.27
15184.502, 114.3791, 4075.825, 1156.208, 1156.291
15184.536, 114.3605, 4076.188, 1156.2, 1156.33
15184.569, 114.3472, 4077.048, 1156.206, 1156.368
15184.602, 114.3946, 4076.234, 1156.395, 1156.487
15184.636, 114.4141, 4074.007, 1156.579, 1156.58
15184.669, 114.4397, 4073.63, 1156.746, 1156.672
15184.702, 114.465, 4073.901, 1156.459, 1156.549
15184.736, 114.4899, 4076.002, 1156.408, 1156.514
15184.769, 114.4746, 4077.018, 1156.186, 1156.378
15184.802, 114.4143, 4077.585, 1156.478, 1156.522
15184.836, 114.4161, 4077.487, 1156.59, 1156.595
15184.869, 114.3573, 4079.614, 1156.502, 1156.557
15184.902, 114.3369, 4077.573, 1156.411, 1156.498
15184.936, 114.3276, 4079.695, 1156.705, 1156.615
15184.969, 114.3532, 4081.098, 1156.492, 1156.505
15185.002, 114.4037, 4080.367, 1156.54, 1156.525
15185.036, 114.4703, 4081.451, 1156.409, 1156.472
15185.102, 114.4894, 4080.075, 1156.225, 1156.373
15185.136, 114.4592, 4075.995, 1156.035, 1156.259
15185.169, 114.4535, 4074.849, 1155.949, 1156.135
15185.202, 114.4195, 4069.281, 1155.828, 1155.996
15185.236, 114.3779, 4065.137, 1155.516, 1155.774
15185.269, 114.3942, 4062.078, 1155.423, 1155.642
15185.302, 114.4818, 4063.323, 1155.571, 1155.612
15185.336, 114.5795, 4062.708, 1155.206, 1155.356
15185.369, 114.613, 4063.035, 1155.16, 1155.21
15185.402, 114.6786, 4062.421, 1154.902, 1154.941
15185.436, 114.6801, 4062.654, 1154.729, 1154.756
15185.469, 114.6546, 4063.207, 1154.135, 1154.343
15185.502, 114.6493, 4062.984, 1153.836, 1154.099
15185.536, 114.624, 4063.365, 1153.736, 1153.911
15185.569, 114.6494, 4064.846, 1153.279, 1153.527
15185.602, 114.7101, 4067.299, 1153.192, 1153.302
15185.636, 114.714, 4066.999, 1153.289, 1153.199
15185.669, 114.6878, 4066.325, 1153.227, 1153.031
15185.702, 114.7437, 4063.279, 1153.256, 1152.94
15185.736, 114.745, 4061.923, 1153.07, 1152.772
15185.769, 114.743, 4058.552, 1152.903, 1152.622
15185.802, 114.702, 4055.173, 1152.809, 1152.569
15185.836, 114.6381, 4051.485, 1152.61, 1152.445
15185.869, 114.61, 4048.181, 1152.703, 1152.475
15185.902, 114.6139, 4046.87, 1152.275, 1152.275
15185.936, 114.6336, 4051.174, 1152.172, 1152.213
15185.969, 114.6498, 4055.951, 1152.055, 1152.13
15186.002, 114.6624, 4061.126, 1151.957, 1152.019
15186.036, 114.7245, 4064.096, 1151.595, 1151.79
15186.069, 114.7711, 4063.99, 1151.545, 1151.691
15186.102, 114.8083, 4065.922, 1151.353, 1151.508
15186.136, 114.8252, 4066.061, 1151.32, 1151.351
15186.169, 114.8374, 4065.481, 1151.208, 1151.211
15186.202, 114.8463, 4065.689, 1151.34, 1151.188
15186.236, 114.8749, 4065.34, 1151.209, 1151.063
15186.269, 114.8691, 4064.455, 1151.062, 1150.948
15186.302, 114.8394, 4063.712, 1151.002, 1150.897
15186.336, 114.8544, 4062.313, 1150.717, 1150.722
15186.369, 114.8192, 4058.829, 1150.328, 1150.505
15186.402, 114.7805, 4056.848, 1150.083, 1150.295
15186.436, 114.6987, 4055.563, 1149.87, 1150.113
15186.469, 114.6495, 4053.812, 1149.815, 1149.997
15186.502, 114.6174, 4052.136, 1149.823, 1149.894
15186.536, 114.5942, 4050.801, 1149.697, 1149.728
15186.569, 114.5884, 4050.393, 1149.616, 1149.564
15186.602, 114.6158, 4048.664, 1149.282, 1149.31
15186.636, 114.6117, 4048.277, 1149.044, 1149.085
15186.669, 114.6476, 4048.81, 1149.008, 1148.987
15186.702, 114.719, 4047.474, 1148.913, 1148.852
15186.736, 114.7755, 4050.322, 1148.95, 1148.822
15186.769, 114.8, 4050.853, 1149.094, 1148.84
15186.802, 114.8701, 4051.95, 1149.167, 1148.854
15186.836, 114.8952, 4054.188, 1149.122, 1148.828
15186.869, 114.9045, 4053.081, 1149.262, 1148.951
15186.902, 114.8914, 4053.657, 1149.132, 1148.931
15186.936, 114.9106, 4050.825, 1148.861, 1148.858
15186.969, 114.939, 4049.86, 1148.937, 1148.944
15187.002, 114.9207, 4048.686, 1149.211, 1149.091
15187.036, 114.9037, 4047.601, 1149.706, 1149.384
15187.069, 114.8753, 4044.951, 1150.339, 1149.791
15187.102, 114.8433, 4044.037, 1150.692, 1150.107
15187.136, 114.8161, 4041.473, 1150.857, 1150.379
15187.169, 114.8259, 4044.15, 1150.921, 1150.619
15187.202, 114.816, 4046.625, 1150.875, 1150.769
15187.236, 114.7861, 4047.299, 1150.704, 1150.879
15187.269, 114.6404, 4049.21, 1150.26, 1150.791
15187.302, 114.6201, 4052.489, 1150.092, 1150.763
15187.336, 114.5052, 4054.525, 1150.047, 1150.746
15187.369, 114.4023, 4056.104, 1150.017, 1150.652
15187.402, 114.2675, 4058.059, 1149.68, 1150.358
15187.436, 114.2262, 4059.732, 1149.563, 1150.153
15187.469, 114.2613, 4060.223, 1149.543, 1149.96
15187.502, 114.3445, 4061.194, 1149.63, 1149.807
15187.536, 114.4476, 4060.789, 1149.595, 1149.626
15187.569, 114.5923, 4059.952, 1149.552, 1149.434
15187.602, 114.679, 4057.063, 1149.837, 1149.469
15187.636, 114.7026, 4054.023, 1149.981, 1149.501
15187.669, 114.5599, 4051.815, 1149.943, 1149.499
15187.702, 114.4001, 4050.323, 1150.045, 1149.632
15187.736, 114.2573, 4047.554, 1149.865, 1149.67
15187.769, 114.169, 4045.004, 1149.854, 1149.735
15187.802, 114.0958, 4045.383, 1149.943, 1149.845
15187.836, 114.1027, 4046.358, 1149.992, 1149.935
15187.869, 114.1248, 4047.981, 1150.057, 1150.035
15187.902, 114.195, 4048.462, 1150.049, 1150.081
15187.936, 114.2493, 4050.852, 1149.892, 1149.991
15187.969, 114.2445, 4052.485, 1149.4, 1149.751
15188.002, 114.2449, 4053.519, 1149.254, 1149.653
15188.036, 114.2497, 4053.999, 1149.027, 1149.45
15188.069, 114.2411, 4053.459, 1148.83, 1149.227
15188.102, 114.1945, 4053.968, 1148.704, 1149.033
15188.136, 114.1499, 4054.953, 1148.896, 1148.986
15188.169, 114.18, 4056, 1149.166, 1149.002
15188.202, 114.1926, 4056.424, 1149.298, 1148.965
15188.236, 114.2356, 4056.266, 1149.541, 1149.047
15188.269, 114.2835, 4057.43, 1149.737, 1149.203
15188.302, 114.2883, 4054.348, 1149.747, 1149.294
15188.336, 114.256, 4051.423, 1149.879, 1149.433
15188.369, 114.2402, 4051.307, 1149.913, 1149.589
15188.402, 114.2014, 4049.146, 1150.088, 1149.813
15188.436, 114.153, 4049.075, 1150.222, 1150.044
15188.469, 114.1557, 4048.603, 1150.075, 1150.11
15188.502, 114.1539, 4047.536, 1150.328, 1150.355
15188.536, 114.2136, 4046.757, 1150.412, 1150.517
15188.569, 114.2347, 4049.095, 1150.333, 1150.543
15188.636, 114.2886, 4048.541, 1150.611, 1150.709
15188.669, 114.3308, 4046.814, 1151.04, 1150.956
15188.702, 114.3491, 4047.037, 1151.261, 1151.138
15188.736, 114.3838, 4046.201, 1151.317, 1151.227
15188.769, 114.4045, 4044.92, 1151.547, 1151.402
15188.802, 114.405, 4044.839, 1151.587, 1151.508
15188.836, 114.3942, 4047.508, 1151.749, 1151.725
15188.869, 114.3609, 4049.354, 1152.017, 1151.956
15188.902, 114.3402, 4051.917, 1152.51, 1152.321
15188.936, 114.3484, 4051.484, 1152.746, 1152.601
15188.969, 114.3541, 4050.777, 1153.037, 1152.871
15189.002, 114.3131, 4049.882, 1153.29, 1153.115
15189.036, 114.3231, 4049.728, 1153.382, 1153.321
15189.069, 114.4327, 4049.58, 1153.556, 1153.571
15189.102, 114.5237, 4050.498, 1153.764, 1153.827
15189.136, 114.5971, 4049.968, 1153.858, 1154.012
15189.169, 114.6294, 4053.487, 1153.972, 1154.147
15189.202, 114.5991, 4057.147, 1154.05, 1154.28
15189.236, 114.6072, 4054.271, 1154.169, 1154.372
15189.269, 114.6007, 4049.504, 1154.291, 1154.47
15189.302, 114.5956, 4047.658, 1154.394, 1154.585
15189.336, 114.549, 4043.027, 1154.503, 1154.691
15189.369, 114.5562, 4044.701, 1154.562, 1154.73
15189.402, 114.5602, 4045.812, 1154.721, 1154.792
15189.436, 114.5989, 4050.411, 1154.658, 1154.761
15189.469, 114.656, 4053.161, 1154.702, 1154.776
15189.502, 114.7043, 4057.078, 1154.93, 1154.911
15189.536, 114.7762, 4059.412, 1155.216, 1155.096
15189.569, 114.8173, 4057.524, 1155.462, 1155.292
15189.602, 114.8051, 4052.672, 1155.677, 1155.454
15189.636, 114.797, 4051.278, 1155.792, 1155.586
15189.669, 114.727, 4047.367, 1156.051, 1155.807
15189.702, 114.7156, 4049.153, 1156.161, 1155.973
15189.736, 114.7516, 4050.802, 1156.219, 1156.13
15189.769, 114.7561, 4050.937, 1156.105, 1156.208
15189.802, 114.7242, 4052.631, 1156.118, 1156.299
15189.836, 114.6921, 4053.631, 1156.19, 1156.383
15189.869, 114.6587, 4055.543, 1156.194, 1156.41
15189.902, 114.6501, 4057.647, 1156.027, 1156.336
15189.936, 114.6169, 4061.754, 1156.234, 1156.436
15189.969, 114.6206, 4065.515, 1156.312, 1156.46
15190.002, 114.6036, 4068.548, 1156.525, 1156.532
15190.036, 114.6313, 4068.7, 1156.635, 1156.568
15190.069, 114.6875, 4071.235, 1156.913, 1156.711
15190.102, 114.7429, 4070.503, 1156.979, 1156.761
15190.136, 114.7806, 4070.001, 1157.29, 1156.97
15190.169, 114.7548, 4069.398, 1157.384, 1157.115
15190.202, 114.7224, 4071.13, 1157.359, 1157.22
15190.236, 114.719, 4071.319, 1157.254, 1157.282
15190.269, 114.6888, 4071.263, 1157.113, 1157.272
15190.302, 114.6679, 4073.012, 1157.162, 1157.353
15190.336, 114.636, 4073.894, 1156.979, 1157.299
15190.369, 114.5776, 4072.601, 1157.263, 1157.447
15190.402, 114.5835, 4071.443, 1157.663, 1157.634
15190.436, 114.5828, 4068.21, 1157.93, 1157.775
15190.469, 114.5428, 4068.744, 1158.249, 1157.951
15190.502, 114.5536, 4069.142, 1158.216, 1157.99
15190.536, 114.5656, 4069.715, 1158.225, 1158.058
15190.569, 114.5811, 4071.799, 1158.083, 1158.053
15190.602, 114.5821, 4074.982, 1157.891, 1158.054
15190.636, 114.5707, 4076.324, 1157.921, 1158.112
15190.669, 114.6216, 4077.602, 1157.768, 1158.085
15190.702, 114.6878, 4076.376, 1157.257, 1157.784
15190.736, 114.7237, 4076.178, 1156.72, 1157.427
15190.769, 114.7513, 4072.03, 1156.245, 1157.03
15190.802, 114.7755, 4070.258, 1155.999, 1156.713
15190.836, 114.7756, 4065.77, 1155.593, 1156.268
15190.869, 114.7636, 4061.956, 1155.581, 1155.971
15190.902, 114.7402, 4059.744, 1155.715, 1155.756
15190.936, 114.6874, 4058.082, 1155.836, 1155.556
15190.969, 114.6752, 4057.059, 1156.139, 1155.511
15191.002, 114.6891, 4056.432, 1156.319, 1155.49
15191.036, 114.7268, 4057.09, 1156.292, 1155.531
15191.069, 114.7729, 4058.582, 1156.385, 1155.677
15191.102, 114.8013, 4058.677, 1156.445, 1155.832
15191.136, 114.8512, 4060.752, 1156.466, 1155.99
15191.169, 114.8814, 4061.407, 1156.282, 1156.054
15191.202, 114.8373, 4064.317, 1156.284, 1156.193
15191.236, 114.7432, 4065.634, 1156.366, 1156.353
15191.269, 114.7078, 4067.577, 1156.36, 1156.463
15191.302, 114.7189, 4067.896, 1156.549, 1156.646
15191.336, 114.7457, 4069.645, 1156.559, 1156.698
15191.369, 114.8135, 4071.039, 1156.687, 1156.755
15191.402, 114.8287, 4072.53, 1156.553, 1156.667
15191.436, 114.8769, 4073.277, 1156.514, 1156.631
15191.469, 114.8852, 4074.893, 1156.435, 1156.585
15191.502, 114.8629, 4074.353, 1156.399, 1156.549
15191.536, 114.7977, 4070.793, 1156.403, 1156.541
15191.569, 114.6533, 4067.729, 1156.477, 1156.559
15191.602, 114.5518, 4063.13, 1156.633, 1156.619
15191.636, 114.5285, 4062.956, 1156.989, 1156.793
15191.669, 114.5346, 4061.955, 1157.053, 1156.852
15191.702, 114.5574, 4063.512, 1157.217, 1156.965
15191.736, 114.5446, 4065.939, 1157.243, 1157.067
15191.769, 114.5666, 4066.008, 1157.231, 1157.135
15191.802, 114.5777, 4066.379, 1157.07, 1157.122
15191.836, 114.6035, 4067.043, 1157.168, 1157.216
15191.869, 114.5942, 4067.996, 1157.159, 1157.27
15191.902, 114.5672, 4068.761, 1157.089, 1157.276
15191.936, 114.5699, 4069.042, 1156.845, 1157.153
15191.969, 114.637, 4071.401, 1156.793, 1157.099
15192.002, 114.6331, 4072.204, 1156.633, 1156.97
15192.036, 114.6638, 4073.414, 1156.477, 1156.814
15192.069, 114.6735, 4073.716, 1156.524, 1156.724
15192.102, 114.6644, 4072.165, 1156.639, 1156.69
15192.169, 114.6471, 4070.16, 1156.835, 1156.713
15192.202, 114.5891, 4068.387, 1156.8, 1156.622
15192.236, 114.5213, 4069.074, 1156.896, 1156.633
15192.269, 114.4924, 4067.671, 1157.089, 1156.74
15192.302, 114.5049, 4069.959, 1156.917, 1156.714
15192.336, 114.496, 4069.962, 1156.974, 1156.804
15192.369, 114.4719, 4070.061, 1156.823, 1156.78
15192.402, 114.5187, 4067.903, 1156.692, 1156.768
15192.436, 114.5057, 4066.449, 1156.942, 1156.916
15192.469, 114.5142, 4067.881, 1156.728, 1156.823
15192.502, 114.5229, 4068.818, 1156.619, 1156.76
15192.536, 114.5381, 4067.578, 1156.757, 1156.856
15192.569, 114.5579, 4067.229, 1156.858, 1156.887
15192.602, 114.5573, 4066.968, 1156.912, 1156.88
15192.636, 114.557, 4069.432, 1157.171, 1157.002
15192.669, 114.5808, 4069.825, 1157.307, 1157.081
15192.702, 114.5547, 4070.634, 1157.428, 1157.181
15192.736, 114.5423, 4069.221, 1157.325, 1157.179
15192.769, 114.5375, 4069.455, 1157.295, 1157.214
15192.802, 114.4848, 4067.533, 1157.105, 1157.21
15192.836, 114.4633, 4065.92, 1157.163, 1157.297
15192.869, 114.4159, 4065.416, 1157.322, 1157.379
15192.902, 114.3777, 4065.321, 1157.104, 1157.298
15192.936, 114.3503, 4066.475, 1157.048, 1157.279
15192.969, 114.3329, 4065.766, 1156.719, 1157.042
15193.002, 114.3668, 4066.222, 1156.14, 1156.679
15193.036, 114.3393, 4067.849, 1156.134, 1156.545
15193.069, 114.3418, 4068.307, 1156.036, 1156.375
15193.102, 114.3566, 4068.683, 1155.979, 1156.223
15193.136, 114.3792, 4067.02, 1156.152, 1156.139
15193.169, 114.3874, 4067.026, 1156.027, 1155.926
15193.202, 114.4674, 4066.245, 1156.036, 1155.825
15193.236, 114.5211, 4065.807, 1155.818, 1155.651
15193.269, 114.5373, 4066.087, 1155.737, 1155.55
15193.302, 114.5086, 4063.885, 1155.692, 1155.541
15193.336, 114.5037, 4062.717, 1155.452, 1155.427
15193.369, 114.5032, 4066.021, 1155.071, 1155.18
15193.402, 114.4783, 4071.058, 1155.175, 1155.165
15193.436, 114.4636, 4073.27, 1154.996, 1155.024
15193.469, 114.4385, 4074.147, 1154.893, 1154.909
15193.502, 114.4104, 4074.749, 1154.666, 1154.776
15193.536, 114.4144, 4073.029, 1154.432, 1154.597
15193.569, 114.4142, 4072.148, 1154.364, 1154.464
15193.602, 114.392, 4070.421, 1154.372, 1154.368
15193.636, 114.4269, 4069.58, 1154.236, 1154.172
15193.669, 114.4611, 4069.797, 1154.038, 1153.977
15193.702, 114.5065, 4069.735, 1153.605, 1153.73
15193.736, 114.5025, 4068.486, 1153.423, 1153.528
15193.769, 114.5129, 4069.227, 1153.044, 1153.249
15193.802, 114.4994, 4068.953, 1152.776, 1153.013
15193.836, 114.4978, 4068.556, 1152.549, 1152.753
15193.869, 114.4967, 4068.596, 1152.41, 1152.549
15193.902, 114.5054, 4069.157, 1152.338, 1152.35
15193.936, 114.4978, 4067.34, 1152.407, 1152.25
15193.969, 114.4921, 4066.577, 1152.552, 1152.236
15194.002, 114.4461, 4064.85, 1152.558, 1152.166
15194.036, 114.4025, 4060.767, 1152.534, 1152.121
15194.069, 114.4053, 4059.179, 1152.356, 1152.059
15194.102, 114.452, 4055.005, 1152.297, 1152.05
15194.136, 114.5221, 4052.025, 1151.841, 1151.845
15194.169, 114.495, 4050.334, 1151.6, 1151.727
15194.202, 114.4557, 4051.127, 1151.39, 1151.604
15194.236, 114.3949, 4054.489, 1151.154, 1151.459
15194.269, 114.3374, 4057.46, 1151.255, 1151.443
15194.302, 114.3273, 4059.471, 1151.198, 1151.314
15194.336, 114.3147, 4059.129, 1151.286, 1151.266
15194.369, 114.3397, 4058.782, 1151.232, 1151.138
15194.402, 114.4078, 4059.883, 1150.891, 1150.898
15194.436, 114.4618, 4057.987, 1150.777, 1150.747
15194.469, 114.5031, 4058.014, 1150.653, 1150.645
15194.502, 114.5316, 4057.511, 1150.506, 1150.512
15194.536, 114.5656, 4056.213, 1150.245, 1150.326
15194.569, 114.5888, 4059.087, 1150.111, 1150.201
15194.602, 114.5717, 4063.014, 1150.033, 1150.089
15194.636, 114.5948, 4063.531, 1150.026, 1150.037
15194.669, 114.5803, 4062.724, 1150.069, 1149.987
15194.702, 114.5418, 4060.945, 1149.782, 1149.796
15194.736, 114.4758, 4058.888, 1149.592, 1149.65
15194.769, 114.4709, 4054.714, 1149.486, 1149.527
15194.802, 114.4607, 4052.245, 1149.479, 1149.422
15194.836, 114.4532, 4049.385, 1149.243, 1149.25
15194.869, 114.5022, 4047.041, 1149.693, 1149.444
15194.902, 114.592, 4049.629, 1150.435, 1149.822
15194.936, 114.5893, 4051.27, 1150.99, 1150.197
