time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
537439.55, 124.5507, 11428.59, 707.8937, 707.9104
537439.616, 124.6576, 11438.5, 707.8464, 707.9358
537439.683, 124.7402, 11445.98, 707.9541, 708.033
537439.75, 124.7798, 11451.45, 707.9575, 708.0443
537439.816, 124.7383, 11449.94, 707.7593, 707.9318
537439.883, 124.6033, 11446.78, 707.7834, 707.9183
537439.95, 124.4868, 11435.36, 708.0212, 708.012
537440.016, 124.3975, 11423.63, 708.1207, 708.0474
537440.083, 124.324, 11415.46, 708.3989, 708.2059
537440.15, 124.3133, 11411.35, 708.584, 708.3136
537440.216, 124.3301, 11408.95, 708.728, 708.4444
537440.283, 124.4311, 11412.95, 708.7902, 708.5483
537440.35, 124.5414, 11420.46, 708.8761, 708.6599
537440.416, 124.6668, 11429.4, 708.8611, 708.7717
537440.483, 124.7619, 11437.49, 708.8752, 708.8972
537440.55, 124.8229, 11442.55, 709.0519, 709.0721
537440.616, 124.8951, 11447.22, 709.2225, 709.2286
537440.683, 124.9294, 11448.35, 709.2476, 709.3179
537440.75, 124.8987, 11440.14, 709.4486, 709.4547
537440.816, 124.8441, 11429.21, 709.5745, 709.5782
537440.883, 124.7935, 11415.46, 709.6553, 709.6619
537440.95, 124.7603, 11403.41, 709.9192, 709.8574
537441.016, 124.7462, 11396.57, 710.0218, 709.9827
537441.083, 124.7383, 11392.18, 710.0743, 710.0628
537441.15, 124.8006, 11395.45, 710.137, 710.1307
537441.216, 124.8823, 11406.64, 710.0754, 710.1533
537441.283, 124.9513, 11415.21, 709.8891, 710.1165
537441.35, 125.0244, 11424.69, 710.0142, 710.2092
537441.416, 125.0896, 11433.91, 710.1843, 710.3192
537441.483, 125.1293, 11440.45, 710.1503, 710.3069
537441.55, 125.1765, 11444.93, 710.4874, 710.4747
537441.616, 125.2061, 11446.03, 710.5302, 710.4788
537441.683, 125.1988, 11440.68, 710.6655, 710.5589
537441.75, 125.1424, 11431.76, 710.5568, 710.5245
537441.816, 125.1207, 11423.01, 710.5287, 710.5387
537441.883, 125.1077, 11415.78, 710.4968, 710.5673
537441.95, 125.084, 11407.79, 710.472, 710.5851
537442.016, 125.0366, 11406.1, 710.3824, 710.5207
537442.083, 125.0127, 11408.37, 710.3976, 710.5203
537442.15, 125.0237, 11414.81, 710.4647, 710.5492
537442.216, 125.065, 11425.87, 710.4858, 710.5219
537442.283, 125.1512, 11436.25, 710.4526, 710.5128
537442.35, 125.1929, 11441.68, 710.6061, 710.5628
537442.416, 125.2204, 11449.25, 710.8073, 710.6665
537442.483, 125.277, 11465.91, 711.0159, 710.7793
537442.55, 125.3165, 11473.93, 711.0221, 710.7985
537442.616, 125.3033, 11477.35, 711.1124, 710.8807
537442.683, 125.2264, 11473.28, 710.996, 710.9131
537442.75, 125.2023, 11469.2, 710.9523, 710.9562
537442.816, 125.2145, 11464.7, 710.9018, 710.9716
537442.883, 125.2436, 11458.37, 710.6356, 710.9025
537442.95, 125.2725, 11456.57, 710.6496, 710.9043
537443.016, 125.2467, 11458.71, 710.8855, 711.0029
537443.083, 125.2585, 11465.29, 710.8429, 710.9327
537443.15, 125.2653, 11476.71, 711.0715, 711.0183
537443.216, 125.3253, 11486.04, 710.9788, 710.9648
537443.283, 125.3559, 11494.82, 710.8611, 710.8805
537443.35, 125.4113, 11503.1, 710.8924, 710.8752
537443.416, 125.4762, 11506.21, 710.9141, 710.8785
537443.483, 125.4208, 11503.81, 711.0084, 710.9324
537443.55, 125.3808, 11498.87, 710.9825, 710.936
537443.616, 125.3153, 11490.88, 710.901, 710.8915
537443.683, 125.2499, 11486.07, 710.9932, 710.9434
537443.75, 125.2115, 11482.44, 711.2211, 711.1025
537443.816, 125.1602, 11476.44, 711.1742, 711.1002
537443.883, 125.1475, 11477.38, 711.2298, 711.1645
537443.95, 125.1457, 11482.68, 711.2499, 711.2208
537444.016, 125.1886, 11490.74, 711.4269, 711.3245
537444.083, 125.2849, 11498.85, 711.4478, 711.3691
537444.15, 125.3468, 11506.6, 711.4181, 711.3829
537444.216, 125.4148, 11513.83, 711.3726, 711.3885
537444.283, 125.5195, 11518.16, 711.2731, 711.3941
537444.35, 125.5527, 11517.92, 711.2469, 711.4057
537444.416, 125.5151, 11509.87, 711.3521, 711.4327
537444.483, 125.4188, 11498.94, 711.4296, 711.4979
537444.55, 125.3714, 11490.81, 711.5162, 711.5158
537444.616, 125.2922, 11485.14, 711.5956, 711.5436
537444.683, 125.2532, 11481.71, 711.6077, 711.5533
537444.75, 125.2403, 11484.14, 711.5524, 711.5408
537444.816, 125.2398, 11493.96, 711.5493, 711.5593
537444.883, 125.2611, 11504.55, 711.5564, 711.5685
537444.95, 125.3049, 11515.88, 711.6201, 711.6072
537445.016, 125.3295, 11526.13, 711.7134, 711.6801
537445.083, 125.3453, 11531.74, 711.8943, 711.8016
537445.15, 125.3477, 11524.43, 711.8487, 711.7852
537445.216, 125.2715, 11511.05, 711.8223, 711.805
537445.283, 125.1791, 11497.18, 711.7823, 711.8115
537445.35, 125.1081, 11484.89, 711.7229, 711.8162
537445.416, 125.0515, 11475.1, 711.7853, 711.8571
537445.483, 125.0006, 11470.59, 711.8635, 711.8951
537445.55, 125.0053, 11470.38, 711.9529, 711.9417
537445.616, 125.0053, 11474.35, 711.8629, 711.8893
537445.683, 125.0074, 11481.19, 711.6815, 711.7872
537445.75, 125.0794, 11487.46, 711.5521, 711.705
537445.816, 125.1454, 11494.54, 711.6959, 711.7719
537445.883, 125.194, 11498.16, 711.8091, 711.8141
537445.95, 125.2248, 11500.84, 711.9743, 711.8876
537446.016, 125.2533, 11500.63, 712.2076, 712.0012
537446.083, 125.2108, 11494.5, 712.2888, 712.0488
537446.15, 125.1525, 11485.64, 712.1907, 712.0311
537446.216, 125.087, 11476.93, 712.0893, 712.0219
537446.283, 125.0329, 11465.71, 712.0274, 712.0567
537446.35, 124.9812, 11461.47, 712.0678, 712.1402
537446.416, 124.9839, 11461.37, 712.1008, 712.1999
537446.483, 124.9753, 11464.81, 712.277, 712.2774
537446.55, 125.0085, 11470.36, 712.403, 712.3517
537446.616, 125.0506, 11479.61, 712.64, 712.4885
537446.683, 125.1017, 11490.19, 712.8816, 712.6472
537446.75, 125.1159, 11497.56, 712.8795, 712.7278
537446.816, 125.1218, 11495.8, 712.7336, 712.7393
537446.883, 125.0766, 11492.5, 712.6883, 712.7751
537446.95, 124.9847, 11486.58, 712.6189, 712.7573
537447.016, 124.9139, 11479.98, 712.7065, 712.8032
537447.083, 124.8422, 11470.74, 712.8246, 712.8839
537447.15, 124.795, 11465.74, 713.0776, 713.0542
537447.216, 124.8054, 11464.06, 713.1738, 713.1384
537447.283, 124.8172, 11468.1, 713.2162, 713.1858
537447.35, 124.8439, 11475.79, 713.2745, 713.2422
537447.416, 124.8817, 11484.87, 713.3251, 713.2961
537447.483, 124.9132, 11491.04, 713.6814, 713.5127
537447.55, 124.9376, 11496.03, 713.6864, 713.5708
537447.616, 124.921, 11494.98, 713.6702, 713.6338
537447.683, 124.8774, 11486.39, 713.8931, 713.8104
537447.75, 124.8301, 11475.92, 713.9419, 713.8965
537447.816, 124.7859, 11465.71, 713.9192, 713.9456
537447.883, 124.7814, 11452.71, 713.8321, 713.967
537447.95, 124.7577, 11445.65, 713.8932, 714.0591
537448.016, 124.7461, 11444.83, 713.8724, 714.0797
537448.083, 124.748, 11449.01, 713.9634, 714.1116
537448.15, 124.8259, 11456.8, 714.1745, 714.1758
537448.216, 124.8888, 11461.77, 714.279, 714.2448
537448.283, 124.9151, 11469.89, 714.2753, 714.2537
537448.35, 124.8899, 11472.86, 714.4022, 714.3273
537448.416, 124.8767, 11470.48, 714.5439, 714.4383
537448.483, 124.796, 11462.92, 714.7345, 714.5943
537448.55, 124.7348, 11454.12, 714.7343, 714.6436
537448.616, 124.7302, 11445.26, 714.8687, 714.7529
537448.683, 124.7466, 11438.96, 714.9755, 714.8779
537448.75, 124.7969, 11438.31, 714.9799, 714.9532
537448.816, 124.8237, 11439.95, 715.1655, 715.1338
537448.883, 124.9273, 11443.68, 715.2421, 715.226
537448.95, 125.0103, 11449.43, 715.3306, 715.3405
537449.016, 125.0598, 11454.96, 715.3232, 715.4037
537449.083, 125.101, 11459.35, 715.3707, 715.4551
537449.15, 125.1277, 11456.39, 715.3503, 715.4583
537449.216, 125.1196, 11450.99, 715.4824, 715.5516
537449.283, 125.1024, 11438.42, 715.3974, 715.5291
537449.35, 125.0748, 11427.86, 715.4462, 715.5526
537449.416, 125.0721, 11417.86, 715.477, 715.5776
537449.483, 125.0585, 11410.16, 715.7094, 715.6885
537449.55, 125.0574, 11404.59, 715.9592, 715.8241
537449.616, 125.0677, 11404.65, 715.9017, 715.8078
537449.683, 125.1169, 11408.73, 715.8829, 715.838
537449.75, 125.1385, 11413.85, 715.9781, 715.9268
537449.816, 125.1779, 11422.31, 715.9269, 715.9474
537449.883, 125.2477, 11428.69, 715.8958, 715.9426
537449.95, 125.2777, 11429.07, 715.9905, 716.0355
537450.016, 125.2726, 11425.9, 716.179, 716.1579
537450.083, 125.2445, 11414.52, 716.5551, 716.3774
537450.15, 125.1552, 11401.79, 716.9275, 716.6219
537450.216, 125.1102, 11391.8, 717.1508, 716.8102
537450.283, 125.0755, 11383.69, 717.0533, 716.8817
537450.35, 125.0983, 11378.76, 717.1116, 717.0093
537450.416, 125.0911, 11381.76, 717.1421, 717.1228
537450.483, 125.1016, 11391.91, 717.075, 717.1898
537450.55, 125.068, 11403.65, 716.8741, 717.1761
537450.616, 125.0696, 11416.67, 716.6608, 717.0774
537450.683, 125.0826, 11421.58, 716.7178, 717.0917
537450.75, 125.0727, 11418.62, 716.998, 717.1864
537450.816, 125.0357, 11411.27, 717.1454, 717.2318
537450.883, 124.9876, 11399.71, 717.3083, 717.2921
537450.95, 124.9286, 11388.83, 717.5367, 717.3839
537451.016, 124.9077, 11375.8, 717.5841, 717.3979
537451.083, 124.8919, 11369.4, 717.5742, 717.4092
537451.15, 124.9119, 11368.9, 717.3403, 717.3107
537451.216, 124.9336, 11378.63, 717.2485, 717.3016
537451.283, 124.9675, 11391, 717.1071, 717.2779
537451.35, 125.0288, 11402.71, 717.0851, 717.2764
537451.416, 125.0677, 11414.15, 717.1107, 717.2855
537451.483, 125.1086, 11417.86, 717.3235, 717.3828
537451.55, 125.1039, 11411.11, 717.4258, 717.405
537451.616, 125.0351, 11396.9, 717.5891, 717.4457
537451.683, 124.985, 11377.23, 717.856, 717.5999
537451.75, 124.8982, 11360.33, 718.2584, 717.849
537451.816, 124.843, 11358.31, 718.358, 717.9841
537451.883, 124.8355, 11364.47, 718.1713, 717.9626
537451.95, 124.9056, 11375.54, 718.058, 717.992
537452.016, 124.9097, 11390.38, 717.9948, 718.0635
537452.083, 124.9895, 11405.45, 717.8624, 718.089
537452.15, 125.0311, 11414.8, 717.8184, 718.1017
537452.216, 125.0459, 11419.41, 717.7108, 718.0729
537452.283, 125.0723, 11417.27, 717.7106, 718.0575
537452.35, 125.0445, 11406.38, 717.7878, 718.0161
537452.416, 124.9852, 11391.91, 717.9729, 718.0151
537452.483, 124.9178, 11380.26, 717.9846, 717.9542
537452.55, 124.8465, 11368.88, 718.0425, 717.9665
537452.616, 124.7908, 11362.87, 718.3076, 718.075
537452.683, 124.7671, 11360.94, 718.5255, 718.1927
537452.75, 124.7501, 11363.58, 718.7124, 718.3384
537452.816, 124.7168, 11368.62, 718.4589, 718.2946
537452.883, 124.8037, 11374.44, 718.4448, 718.3629
537452.95, 124.842, 11379.27, 718.4231, 718.4337
537453.016, 124.8953, 11382.07, 718.451, 718.5358
537453.083, 124.9288, 11385.83, 718.4108, 718.5854
537453.15, 124.9539, 11386.26, 718.4302, 718.6198
537453.216, 124.8625, 11376.59, 718.4654, 718.6138
537453.283, 124.7555, 11364.81, 718.6602, 718.6869
537453.35, 124.6347, 11353.51, 718.8749, 718.7879
537453.416, 124.5543, 11347.07, 718.9666, 718.8375
537453.483, 124.5317, 11344.56, 719.053, 718.9334
537453.55, 124.5317, 11349.85, 718.9589, 718.907
537453.616, 124.5272, 11359.29, 718.7942, 718.8499
537453.683, 124.5543, 11368.18, 718.8561, 718.9005
537453.75, 124.6372, 11379.28, 718.9316, 718.9725
537453.816, 124.7479, 11382.31, 718.8677, 718.9562
537453.883, 124.8197, 11381.33, 718.9367, 719.0131
537453.95, 124.8237, 11382.67, 718.9995, 719.0605
537454.016, 124.7583, 11388.37, 719.2054, 719.1653
537454.083, 124.6395, 11395.06, 719.3286, 719.2384
537454.15, 124.5201, 11404.3, 719.3381, 719.2276
537454.216, 124.4263, 11407.77, 719.0488, 719.1238
537454.283, 124.4113, 11407.53, 718.7472, 718.9852
537454.35, 124.4386, 11402.47, 718.6209, 718.8886
537454.416, 124.5523, 11407.34, 718.5217, 718.7829
537454.483, 124.6611, 11413.55, 718.3218, 718.6301
537454.55, 124.8215, 11427.43, 718.3723, 718.5707
537454.616, 125.0349, 11440.55, 718.1479, 718.374
537454.683, 125.1495, 11446.73, 718.2184, 718.2989
537454.75, 125.328, 11449.41, 718.1982, 718.1812
537454.816, 125.4492, 11442.23, 718.3203, 718.166
537454.883, 125.5178, 11427.54, 718.2217, 718.0586
537454.95, 125.5845, 11404.42, 717.9583, 717.8795
537455.016, 125.5995, 11381.36, 717.7892, 717.76
537455.083, 125.6293, 11363.5, 717.3869, 717.5137
537455.15, 125.641, 11348.71, 716.6237, 717.0511
537455.216, 125.6909, 11340.92, 716.1384, 716.6824
537455.283, 125.7358, 11334.15, 715.4476, 716.1823
537455.35, 125.7587, 11328.62, 714.6479, 715.5413
537455.416, 125.8053, 11329.38, 713.9498, 714.8696
537455.483, 125.8009, 11333.45, 713.1025, 714.0245
537455.55, 125.7715, 11335.67, 712.3353, 713.1597
537455.616, 125.6993, 11333.47, 711.6625, 712.3186
537455.683, 125.6194, 11328.02, 711.3222, 711.6342
537455.75, 125.488, 11320.12, 710.777, 710.8793
537455.816, 125.314, 11315.44, 710.1475, 710.1136
537455.883, 125.146, 11311.27, 709.6748, 709.4435
537455.95, 125.0289, 11311.37, 709.1713, 708.7989
537456.016, 124.9596, 11317.06, 708.6257, 708.2277
537456.083, 124.9505, 11328.82, 707.7301, 707.5018
537456.15, 124.9433, 11343.66, 706.9619, 706.8849
537456.216, 124.9352, 11355.73, 706.214, 706.2469
537456.283, 124.9083, 11364.77, 705.6725, 705.6916
537456.35, 124.9281, 11368.82, 705.2625, 705.1964
537456.416, 124.8678, 11362.85, 705.2368, 704.9161
537456.483, 124.7585, 11352.16, 705.3665, 704.7458
537456.55, 124.6482, 11342.64, 705.5974, 704.712
537456.616, 124.5302, 11335.04, 705.7936, 704.7194
537456.683, 124.4738, 11327.08, 705.9426, 704.7831
537456.75, 124.4935, 11324.85, 706.0293, 704.9401
537456.816, 124.468, 11330.41, 706.3407, 705.2528
537456.883, 124.4681, 11340.82, 706.4518, 705.5551
537456.95, 124.4773, 11354.35, 706.232, 705.7231
537457.016, 124.4384, 11366.3, 706.3835, 706.0919
537457.083, 124.4217, 11374.6, 706.5571, 706.4081
537457.15, 124.3917, 11379.01, 706.6755, 706.6777
537457.216, 124.4046, 11372.81, 706.8848, 706.9791
537457.283, 124.3613, 11359.77, 707.2258, 707.3229
537457.35, 124.32, 11339.97, 707.5629, 707.6335
537457.416, 124.2636, 11318.26, 708.0345, 707.9642
537457.483, 124.2425, 11299.98, 708.3647, 708.2345
537457.55, 124.1946, 11285.9, 708.6061, 708.488
537457.616, 124.2257, 11281.81, 708.4072, 708.5524
537457.683, 124.254, 11285.67, 708.441, 708.6788
537457.75, 124.2655, 11294.28, 708.3141, 708.7407
537457.816, 124.3115, 11305.55, 708.2868, 708.8171
537457.883, 124.3592, 11320.98, 708.0953, 708.751
537457.95, 124.4151, 11333.99, 708.0119, 708.6704
537458.016, 124.4834, 11345.67, 707.9139, 708.5405
537458.083, 124.5273, 11343.47, 708.0677, 708.5021
537458.15, 124.5086, 11332.2, 708.0421, 708.387
537458.216, 124.4411, 11315.16, 708.2119, 708.3422
537458.283, 124.3598, 11294.81, 708.5034, 708.3863
537458.35, 124.2925, 11276.71, 708.5436, 708.3533
537458.416, 124.1894, 11264.44, 708.5223, 708.3137
537458.483, 124.1172, 11261.02, 708.7166, 708.4017
537458.55, 124.0941, 11268.42, 708.778, 708.4921
537458.616, 124.09, 11280.34, 708.845, 708.6149
537458.683, 124.1793, 11294.17, 708.6746, 708.6271
537458.75, 124.2572, 11305.4, 708.6991, 708.7211
537458.816, 124.321, 11315.07, 708.7799, 708.8325
537458.883, 124.3991, 11321.38, 708.9591, 708.9642
537458.95, 124.466, 11324.2, 709.2139, 709.1033
537459.016, 124.4898, 11322.4, 709.0844, 709.1057
537459.083, 124.4498, 11312.74, 708.9747, 709.0837
537459.15, 124.3811, 11303.3, 709.119, 709.1638
537459.216, 124.2397, 11298.24, 709.2164, 709.2118
537459.283, 124.1397, 11295.99, 709.2742, 709.2561
537459.35, 124.0744, 11294.6, 709.4015, 709.3563
537459.416, 124.0734, 11298.53, 709.481, 709.4334
537459.483, 124.1294, 11307.05, 709.4913, 709.4543
537459.55, 124.195, 11318.7, 709.6356, 709.5638
537459.616, 124.2789, 11330.98, 709.6015, 709.5936
537459.683, 124.3613, 11343.06, 709.6906, 709.6829
537459.75, 124.3854, 11350.03, 709.6094, 709.6824
537459.816, 124.4051, 11358.98, 709.5753, 709.6926
537459.883, 124.4553, 11365.47, 709.6259, 709.726
537459.95, 124.4298, 11365.02, 709.5573, 709.6891
537460.016, 124.3745, 11359.82, 709.5893, 709.6707
537460.083, 124.3172, 11353.75, 709.6025, 709.674
537460.15, 124.247, 11346.49, 709.6809, 709.7173
537460.216, 124.1809, 11337.75, 709.8888, 709.8167
537460.283, 124.1529, 11333.94, 710.0884, 709.935
537460.35, 124.1746, 11335.99, 710.1069, 709.9325
537460.416, 124.2183, 11340.13, 710.2191, 710.0251
537460.483, 124.2748, 11348.46, 710.2616, 710.1147
537460.55, 124.3374, 11359.23, 710.1995, 710.1432
537460.616, 124.3647, 11367.14, 710.0712, 710.142
537460.683, 124.4333, 11373.22, 709.9211, 710.1121
537460.75, 124.4658, 11376.93, 710.0242, 710.1796
537460.816, 124.5408, 11376.01, 710.1071, 710.2179
537460.883, 124.5553, 11372.62, 710.0262, 710.1685
537460.95, 124.4993, 11365.49, 710.227, 710.2411
537461.016, 124.4481, 11357.54, 710.4972, 710.3906
537461.083, 124.3996, 11349.34, 710.8891, 710.5863
537461.15, 124.3686, 11342.94, 711.104, 710.7396
537461.216, 124.3608, 11340.27, 711.0305, 710.7871
537461.283, 124.3947, 11338.54, 711.1636, 710.9408
537461.35, 124.4125, 11341.69, 711.2606, 711.1002
537461.416, 124.4395, 11348.44, 711.1844, 711.1573
537461.483, 124.4999, 11355.55, 711.1498, 711.2457
537461.55, 124.5603, 11366.32, 711.0602, 711.3056
537461.616, 124.6274, 11377.59, 711.0327, 711.3311
537461.683, 124.7084, 11384.06, 711.0235, 711.3137
537461.749, 124.761, 11386.84, 711.1357, 711.3498
537461.816, 124.7555, 11386.12, 711.3268, 711.424
537461.883, 124.684, 11379.62, 711.562, 711.5294
537461.95, 124.6247, 11369.4, 711.5635, 711.4995
537462.016, 124.5498, 11361.95, 711.5596, 711.4809
537462.082, 124.5039, 11357.76, 711.6907, 711.5778
537462.15, 124.4912, 11355.02, 711.509, 711.5033
537462.216, 124.5203, 11358.44, 711.498, 711.5074
537462.282, 124.5909, 11365.23, 711.3732, 711.4862
537462.35, 124.6958, 11373.75, 711.4251, 711.5449
537462.416, 124.7751, 11384.77, 711.2284, 711.4507
537462.482, 124.805, 11394.24, 711.2232, 711.4039
537462.549, 124.823, 11403.67, 711.4989, 711.4835
537462.616, 124.8329, 11408, 711.6401, 711.5613
537462.682, 124.8216, 11404.32, 711.7798, 711.631
537462.749, 124.7855, 11394.46, 711.8368, 711.6425
537462.816, 124.7346, 11379.8, 711.7849, 711.6509
537462.882, 124.7086, 11369.89, 711.8943, 711.7266
537462.949, 124.6829, 11362.71, 712.0546, 711.8568
537463.016, 124.7134, 11359.62, 712.19, 711.9863
537463.082, 124.7364, 11364.91, 712.0268, 712.0099
537463.149, 124.7699, 11372.43, 711.8416, 711.9885
537463.216, 124.7917, 11382.04, 711.8831, 712.0347
537463.282, 124.8333, 11393.42, 712.0462, 712.1204
537463.349, 124.8663, 11400.12, 712.0509, 712.138
537463.416, 124.9459, 11405.51, 711.8883, 712.0782
537463.482, 125.0002, 11406.98, 711.9393, 712.0756
537463.549, 124.9483, 11405.64, 711.9969, 712.0748
537463.616, 124.9117, 11397.05, 711.8867, 711.9677
537463.682, 124.868, 11386.21, 712.0659, 712.0282
537463.749, 124.7952, 11374.23, 712.1888, 712.0742
537463.816, 124.7766, 11363.03, 712.0178, 712.0054
537463.882, 124.7749, 11355.46, 712.0176, 712.0166
537463.949, 124.8298, 11353.31, 711.9724, 711.9789
537464.016, 124.8691, 11358.85, 712.0682, 712.0304
537464.082, 124.9418, 11372.31, 712.0092, 712.0114
537464.149, 124.9575, 11385.36, 711.9291, 711.9633
537464.216, 124.9758, 11395.12, 711.9872, 712.0042
537464.282, 124.9825, 11404.66, 712.3079, 712.1952
537464.349, 124.9529, 11402.27, 712.4258, 712.2567
537464.416, 124.9302, 11394.87, 712.5783, 712.3406
537464.482, 124.874, 11381.75, 712.7012, 712.462
537464.549, 124.8195, 11369.02, 712.7757, 712.5806
537464.616, 124.7872, 11359.51, 712.7288, 712.6522
537464.682, 124.7286, 11354.84, 712.749, 712.7198
537464.749, 124.7099, 11352.8, 712.6655, 712.7395
537464.816, 124.7054, 11357.46, 712.8054, 712.8845
537464.882, 124.747, 11366.89, 712.8676, 712.9558
537464.949, 124.7859, 11376.46, 712.8709, 712.9587
537465.016, 124.8594, 11381.46, 712.7635, 712.9492
537465.082, 124.9401, 11387.47, 712.7867, 712.9617
537465.149, 124.9521, 11394.19, 712.9669, 713.0171
537465.216, 124.9126, 11391.4, 713.2714, 713.1713
537465.282, 124.8617, 11382.41, 713.3226, 713.2162
537465.349, 124.7968, 11372.7, 713.2921, 713.2315
537465.416, 124.7549, 11362.75, 713.426, 713.3192
537465.482, 124.757, 11355.74, 713.3307, 713.2823
537465.549, 124.7898, 11352.6, 713.253, 713.2908
537465.616, 124.7873, 11350.91, 713.4606, 713.467
537465.682, 124.8338, 11356.02, 713.492, 713.5266
537465.749, 124.864, 11363.93, 713.4611, 713.5435
537465.816, 124.8855, 11374.29, 713.4875, 713.5651
537465.882, 124.9171, 11382.75, 713.6038, 713.6132
537465.949, 124.9229, 11388.74, 713.3012, 713.4642
537466.016, 124.8225, 11386.74, 713.2945, 713.457
537466.082, 124.7258, 11383.59, 713.2703, 713.4144
537466.149, 124.6598, 11374.38, 713.1398, 713.3454
537466.216, 124.5574, 11361.15, 713.1804, 713.3135
537466.282, 124.4828, 11350.57, 713.3136, 713.2965
537466.349, 124.4985, 11346.17, 713.7076, 713.457
537466.416, 124.5827, 11345.19, 713.865, 713.5548
537466.482, 124.6639, 11348.27, 714.0125, 713.6814
537466.549, 124.7607, 11365.8, 714.1714, 713.8382
537466.616, 124.8122, 11385.04, 714.1525, 713.9268
537466.682, 124.8233, 11401.1, 714.0905, 713.9691
537466.749, 124.8213, 11414.48, 714.1954, 714.1247
537466.816, 124.8241, 11416.83, 714.2504, 714.2404
537466.882, 124.7741, 11412.7, 714.3148, 714.3592
537466.949, 124.67, 11405.09, 714.2643, 714.4222
537467.016, 124.5682, 11395.1, 714.4355, 714.5287
537467.082, 124.545, 11387.14, 714.6609, 714.6768
537467.149, 124.5281, 11382.17, 714.8553, 714.8148
537467.216, 124.5477, 11382.03, 715.0588, 714.9627
537467.282, 124.5542, 11385.45, 715.1685, 715.0526
537467.349, 124.5864, 11390.31, 715.0574, 715.0689
537467.416, 124.6217, 11397.16, 714.9217, 715.03
537467.482, 124.7035, 11402.29, 714.8507, 715.014
537467.549, 124.7194, 11407.31, 714.6995, 714.9617
537467.616, 124.7036, 11405.27, 714.8617, 715.0631
537467.682, 124.685, 11400.2, 714.7479, 715.011
537467.749, 124.6587, 11393.24, 714.6033, 714.8814
537467.816, 124.5963, 11384.09, 714.8243, 714.9281
537467.882, 124.5319, 11377.62, 715.1071, 715.0175
537467.949, 124.4692, 11373.37, 715.3091, 715.0889
537468.016, 124.5, 11373.92, 715.5263, 715.2125
537468.082, 124.5175, 11377.1, 715.6447, 715.3336
537468.149, 124.5866, 11384.84, 715.7913, 715.4734
537468.216, 124.605, 11392.92, 715.6967, 715.5098
537468.282, 124.6672, 11398.86, 715.8198, 715.6376
537468.349, 124.7005, 11402.31, 715.6687, 715.6924
537468.416, 124.7139, 11399.51, 715.5018, 715.7219
537468.482, 124.6204, 11394.26, 715.6074, 715.819
537468.549, 124.5339, 11381.41, 715.7453, 715.9144
537468.616, 124.4638, 11363.73, 715.819, 715.9598
537468.682, 124.4663, 11346.16, 715.926, 715.9901
537468.749, 124.4323, 11337.26, 716.1929, 716.115
537468.816, 124.3994, 11333.21, 716.2007, 716.1288
537468.882, 124.4332, 11336.28, 716.1642, 716.1334
537468.949, 124.4846, 11342.97, 716.2455, 716.2018
537469.016, 124.5595, 11351.72, 716.1801, 716.1819
537469.082, 124.6085, 11362.19, 716.1205, 716.1697
537469.149, 124.6571, 11365, 716.2056, 716.2466
537469.216, 124.6363, 11362.89, 716.2656, 716.307
537469.282, 124.5982, 11353.81, 716.5372, 716.4735
537469.349, 124.5853, 11341.4, 716.7758, 716.6345
537469.416, 124.5275, 11333.21, 716.8788, 716.7178
537469.482, 124.5106, 11327.76, 716.7554, 716.7175
537469.549, 124.5288, 11322.65, 716.567, 716.6536
537469.616, 124.5887, 11323.44, 716.5573, 716.6783
537469.682, 124.6522, 11328.71, 716.5481, 716.6857
537469.749, 124.7309, 11337.14, 716.585, 716.7105
537469.816, 124.8602, 11345.2, 716.713, 716.7833
537469.882, 124.9671, 11354.02, 716.7714, 716.8139
537469.949, 125.037, 11355.4, 716.9288, 716.869
537470.016, 125.0034, 11349.26, 717.0865, 716.9504
537470.082, 124.8801, 11337.82, 717.3674, 717.1393
537470.149, 124.7864, 11324.56, 717.447, 717.2337
537470.216, 124.7146, 11314.78, 717.5474, 717.3582
537470.282, 124.6736, 11306.02, 717.764, 717.5451
537470.349, 124.6207, 11305.59, 717.8367, 717.6648
537470.416, 124.6535, 11309.9, 717.9102, 717.7958
537470.482, 124.7243, 11315.35, 717.9005, 717.8951
537470.549, 124.7882, 11324.85, 717.8181, 717.9533
537470.616, 124.8479, 11335.12, 717.8431, 718.0535
537470.682, 124.8789, 11341.48, 717.8254, 718.0881
537470.749, 124.8506, 11340.52, 717.9541, 718.1445
537470.816, 124.8219, 11330.06, 718.0745, 718.1934
537470.882, 124.7647, 11316.09, 718.2067, 718.2425
537470.949, 124.6973, 11303.52, 718.4803, 718.381
537471.016, 124.6547, 11293.44, 718.5596, 718.4457
537471.082, 124.6442, 11286.78, 718.6618, 718.5308
537471.149, 124.7114, 11284.76, 718.7658, 718.6368
537471.216, 124.7563, 11288.05, 718.4794, 718.5424
537471.282, 124.7771, 11294.36, 718.4165, 718.5464
537471.349, 124.8195, 11303.89, 718.2518, 718.4937
537471.415, 124.8505, 11312.26, 718.279, 718.5173
537471.482, 124.8568, 11316.83, 718.2435, 718.4745
537471.549, 124.7756, 11315.12, 718.1904, 718.4113
537471.615, 124.6977, 11309.86, 718.3871, 718.4592
537471.682, 124.6223, 11300.61, 718.6124, 718.5295
537471.749, 124.5447, 11291.11, 719.0238, 718.7138
537471.815, 124.5588, 11281.19, 719.201, 718.8126
