time[ms], HeartBeat(RGB), HeartBeat(IR), HeartBeat(depth), Breathing(depth)
530206935, 127.6787, 12639.53, 679.1548, 679.0928
530206935, 127.6953, 12627.24, 679.2124, 679.1893
530206988, 127.7463, 12621.83, 679.1678, 679.2471
530206988, 127.7891, 12620.5, 679.2979, 679.3706
530207040, 127.8522, 12621.5, 679.455, 679.5051
530207093, 127.895, 12625.75, 679.6801, 679.675
530207093, 127.9473, 12634.23, 679.7837, 679.7871
530207145, 128.0909, 12642.12, 679.8458, 679.8886
530207198, 128.1121, 12670.27, 679.6028, 679.7954
530207198, 128.0852, 12679.07, 679.5385, 679.7552
530207250, 128.1637, 12682.87, 679.4191, 679.6966
530207302, 128.2765, 12684.41, 679.3336, 679.6522
530207302, 128.35, 12685.33, 679.3111, 679.5867
530207355, 128.4477, 12687.03, 679.5285, 679.6386
530207355, 128.5285, 12689.92, 679.8687, 679.7487
530207407, 128.6354, 12693.94, 680.067, 679.8196
530207460, 128.6871, 12700.82, 680.3385, 679.9787
530207460, 128.7407, 12704.8, 680.4446, 680.0739
530207512, 128.7063, 12716.59, 680.3625, 680.1184
530207565, 128.5515, 12742.38, 680.0276, 680.0303
530207565, 128.4102, 12766.92, 680.0656, 680.1349
530207617, 128.3096, 12785.45, 679.7552, 680.015
530207669, 128.1921, 12796.63, 679.683, 679.9869
530207669, 128.2075, 12778.15, 679.684, 679.9707
530207722, 128.1095, 12774.47, 679.5422, 679.8546
530207722, 128.0432, 12768.26, 679.5323, 679.79
530207774, 127.9484, 12760.67, 679.6176, 679.7328
530207827, 127.9039, 12751.5, 679.7165, 679.6973
530207827, 127.863, 12749.03, 680.0192, 679.7721
530207879, 127.6957, 12750.73, 680.1763, 679.8439
530207932, 127.6751, 12751.39, 680.2605, 679.8686
530207932, 127.7544, 12753.1, 680.1183, 679.852
530207984, 127.8704, 12755.95, 680.1409, 679.9172
530208036, 128.0617, 12737.81, 680.2538, 680.0657
530208036, 128.1035, 12747.11, 680.246, 680.1797
530208089, 128.1772, 12758.37, 680.4678, 680.3791
530208089, 128.2468, 12770.46, 680.2665, 680.3641
530208141, 128.2822, 12781.63, 680.0493, 680.2889
530208194, 128.2873, 12796.72, 680.174, 680.3339
530208194, 128.3962, 12785.1, 680.1867, 680.3174
530208246, 128.3073, 12790.51, 679.928, 680.1981
530208299, 128.0964, 12799.12, 680.1531, 680.2715
530208299, 128.0436, 12807.35, 680.0864, 680.2002
530208351, 127.9306, 12810.53, 680.3391, 680.2733
530208403, 127.8026, 12819.07, 680.5492, 680.3387
530208403, 127.8553, 12825.23, 680.33, 680.2139
530208456, 127.8038, 12830.71, 680.4196, 680.2997
530208456, 127.8837, 12830.81, 680.4107, 680.3426
530208508, 128.0726, 12832.7, 680.3257, 680.334
530208561, 128.2249, 12823.08, 680.1567, 680.2689
530208561, 128.2075, 12816.53, 680.2458, 680.3278
530208613, 128.0087, 12806.83, 680.4501, 680.4012
530208666, 127.9219, 12795.45, 680.3952, 680.4027
530208666, 127.6905, 12786.22, 680.8942, 680.6688
530208718, 127.623, 12778.39, 681.0434, 680.786
530208770, 127.6176, 12771.7, 680.8817, 680.7972
530208770, 127.5255, 12769.89, 680.9121, 680.8178
530208823, 127.4812, 12772.94, 681.0076, 680.9101
530208823, 127.488, 12791.95, 680.9093, 680.9482
530208875, 127.4406, 12808.77, 681.0328, 681.0726
530208928, 127.4489, 12825.51, 680.8993, 681.0198
530208928, 127.4568, 12836.12, 680.767, 680.9956
530208980, 127.4866, 12845.87, 680.6271, 680.9164
530209033, 127.4113, 12854.67, 680.5237, 680.816
530209033, 127.3597, 12858.99, 680.2663, 680.6364
530209085, 127.4524, 12850.3, 680.2021, 680.5101
530209137, 127.5701, 12842.74, 680.1809, 680.4152
530209137, 127.5999, 12847.99, 680.1716, 680.2879
530209190, 127.7953, 12846.76, 679.9458, 680.0517
530209190, 127.9615, 12843.19, 679.9799, 679.9367
530209242, 128.0282, 12839.73, 679.924, 679.8506
530209295, 128.0306, 12838.38, 680.3215, 680.0059
530209295, 128.0084, 12840.96, 680.4899, 680.0763
530209347, 127.9297, 12857.84, 680.6296, 680.2143
530209400, 127.857, 12873.71, 680.7393, 680.3275
530209400, 127.8629, 12872.93, 680.9816, 680.5101
530209452, 127.9713, 12869.05, 680.9268, 680.6025
530209504, 127.9448, 12861.76, 680.9731, 680.7737
530209504, 127.9227, 12850.56, 680.8365, 680.8516
530209557, 127.8635, 12836.42, 680.5853, 680.8381
530209557, 127.9157, 12823.84, 680.2891, 680.7244
530209609, 127.8052, 12814.04, 680.6202, 680.8634
530209662, 127.7146, 12805.35, 680.7018, 680.8959
530209662, 127.6155, 12818.86, 680.6113, 680.8181
530209714, 127.5584, 12831.16, 680.6738, 680.7966
530209767, 127.4987, 12842.35, 680.73, 680.7772
530209767, 127.5159, 12849.63, 680.7953, 680.7767
530209819, 127.3976, 12855.63, 680.5916, 680.6227
530209871, 127.4359, 12847.13, 680.6966, 680.6329
530209871, 127.5519, 12839.53, 680.5098, 680.5458
530209924, 127.6623, 12847.17, 680.4463, 680.5104
530209924, 127.7288, 12853.08, 680.5131, 680.5258
530209976, 127.7817, 12862.48, 680.5132, 680.5096
530210029, 127.8043, 12875.33, 680.4513, 680.4799
530210029, 127.7065, 12889.29, 680.2347, 680.3502
530210081, 127.6139, 12897.31, 679.8774, 680.1389
530210134, 127.5029, 12899.91, 679.7598, 679.9987
530210134, 127.5622, 12885.81, 679.9743, 680.0552
530210186, 127.6917, 12870.52, 680.1602, 680.0594
530210186, 127.7972, 12873.58, 680.1365, 679.9933
530210238, 127.917, 12878.77, 680.1617, 679.9628
530210291, 128.0377, 12885.59, 680.3964, 680.1017
530210291, 128.0975, 12890.91, 680.2557, 680.0414
530210343, 128.1353, 12879.9, 679.9974, 679.9238
530210396, 128.2681, 12864.04, 679.8704, 679.9068
530210396, 128.1791, 12848.81, 679.5945, 679.8022
530210448, 128.0943, 12829.21, 679.873, 679.9334
530210501, 128.1169, 12812.06, 679.6359, 679.7542
530210501, 128.1853, 12796.44, 679.5131, 679.6694
530210553, 128.1801, 12793.49, 679.1962, 679.4519
530210553, 128.2137, 12792.76, 679.084, 679.3198
530210605, 128.233, 12795.6, 678.9188, 679.1316
530210658, 128.2403, 12795.26, 678.7994, 678.985
530210658, 128.2223, 12791.83, 678.5943, 678.7745
530210710, 128.2369, 12795.17, 678.6177, 678.6387
530210763, 128.1918, 12794.9, 678.4688, 678.4359
530210763, 128.0666, 12796.81, 678.7915, 678.4888
530210815, 128.0618, 12800.41, 678.8076, 678.5074
530210868, 127.9845, 12803.29, 678.6695, 678.4274
530210868, 128.0106, 12811.03, 678.6157, 678.4047
530210920, 128.0841, 12817.21, 678.6298, 678.4229
530210920, 128.1664, 12823.08, 678.4233, 678.3611
530210972, 128.2936, 12826.2, 678.2953, 678.2907
530211025, 128.3219, 12829.84, 678.0074, 678.1461
530211025, 128.2798, 12831.79, 677.6835, 677.9653
530211077, 128.2838, 12833.63, 677.4938, 677.8218
530211130, 128.3289, 12835.47, 677.4349, 677.7154
530211130, 128.3329, 12837.33, 677.3737, 677.5549
530211182, 128.3261, 12839.97, 677.4772, 677.5096
530211235, 128.3584, 12841.14, 677.4077, 677.3559
530211235, 128.4693, 12818.2, 677.5713, 677.3524
530211287, 128.5358, 12793.58, 677.624, 677.3287
530211287, 128.6342, 12769.1, 677.8461, 677.4275
530211340, 128.6318, 12748.46, 677.4041, 677.2247
530211392, 128.4696, 12755.08, 677.2648, 677.194
530211392, 128.2206, 12768.31, 676.985, 677.0633
530211444, 127.9544, 12780.86, 676.9617, 677.082
530211497, 127.7858, 12792.59, 677.0466, 677.1177
530211497, 127.706, 12783.03, 677.0948, 677.1111
530211549, 127.79, 12768.61, 677.1989, 677.1681
530211602, 127.8776, 12751.6, 676.8915, 676.9852
530211602, 128.0483, 12736.12, 676.5712, 676.7621
530211654, 128.1953, 12724.48, 676.4258, 676.6089
530211654, 128.2951, 12719.03, 676.3355, 676.5142
530211707, 128.3458, 12722.64, 676.3555, 676.4345
530211759, 128.4661, 12731.04, 676.2368, 676.3142
530211759, 128.5805, 12736.85, 676.2166, 676.2167
530211811, 128.6497, 12743, 676.0995, 676.0731
530211864, 128.7025, 12748.56, 676.1688, 676.0522
530211864, 128.6499, 12751.26, 676.3203, 676.0767
530211916, 128.6412, 12756.4, 676.1782, 676.0422
530211969, 128.6141, 12758.79, 676.1262, 676.0349
530211969, 128.5894, 12762.82, 675.9888, 675.9687
530212021, 128.5333, 12763.82, 676.0948, 675.9641
530212021, 128.5592, 12764.16, 676.1891, 676.0195
530212074, 128.5714, 12763.47, 676.0729, 675.9835
530212126, 128.5919, 12757.3, 676.115, 676.0532
530212126, 128.5847, 12755.45, 676.1201, 676.1097
530212178, 128.4978, 12749.96, 676.0234, 676.072
530212231, 128.3855, 12744.27, 676.1926, 676.1589
530212231, 128.3237, 12738.4, 676.0929, 676.0933
530212283, 128.3514, 12732.22, 676.3057, 676.2006
530212336, 128.189, 12746.88, 676.1714, 676.1708
530212336, 128.0643, 12760.95, 676.349, 676.2827
530212388, 127.9973, 12776.22, 676.3607, 676.314
530212388, 127.946, 12791.22, 676.5173, 676.423
530212441, 128.0984, 12778.88, 676.2265, 676.2966
530212493, 128.2483, 12760.43, 675.9159, 676.1414
530212493, 128.3628, 12742.28, 675.35, 675.8531
530212545, 128.4503, 12728.86, 675.1719, 675.6873
530212598, 128.5658, 12721.23, 675.1298, 675.5571
530212598, 128.6498, 12719.73, 675.0853, 675.3893
530212650, 128.6589, 12724.97, 675.2869, 675.3614
530212703, 128.6547, 12731.92, 675.4882, 675.3414
530212703, 128.6152, 12743.17, 675.5769, 675.296
530212755, 128.6265, 12753.48, 675.6294, 675.2399
530212755, 128.6436, 12755.39, 675.757, 675.3246
530212808, 128.6233, 12756.47, 675.836, 675.4153
530212860, 128.5946, 12760.37, 675.7311, 675.4485
530212860, 128.6068, 12760.09, 675.9346, 675.6454
530212912, 128.6015, 12760.58, 675.925, 675.7251
530212965, 128.5833, 12758.77, 675.8585, 675.8129
530212965, 128.5487, 12755.58, 675.9561, 675.9249
530213017, 128.5047, 12752, 675.9507, 676.0214
530213070, 128.4927, 12745.93, 676.028, 676.134
530213070, 128.5227, 12740.17, 675.9201, 676.1382
530213122, 128.571, 12732.31, 675.9603, 676.126
530213122, 128.6073, 12720.85, 676.103, 676.1721
530213175, 128.6314, 12710.46, 676.0328, 676.1077
530213227, 128.6322, 12700.02, 676.0201, 676.0841
530213227, 128.6458, 12693.78, 676.0645, 676.1154
530213279, 128.6592, 12691.36, 676.024, 676.0898
530213332, 128.6948, 12693.48, 676.1597, 676.1609
530213332, 128.6575, 12696.6, 676.3156, 676.2407
530213384, 128.67, 12700.37, 676.1733, 676.1636
530213437, 128.6624, 12706.58, 676.1953, 676.1885
530213437, 128.6854, 12716.52, 676.2402, 676.2318
530213489, 128.714, 12723.84, 676.2411, 676.2394
530213489, 128.7336, 12731.29, 676.1608, 676.2142
530213542, 128.7291, 12737.78, 676.1746, 676.245
530213594, 128.5342, 12761.8, 676.2606, 676.2752
530213594, 128.3819, 12787.73, 676.4883, 676.3943
530213646, 128.2583, 12810.06, 676.7446, 676.5429
530213699, 128.2059, 12830.2, 676.9197, 676.6675
530213699, 128.2066, 12826.68, 677.0769, 676.8345
530213751, 128.2404, 12814.81, 676.8593, 676.7813
530213804, 128.3887, 12801.33, 676.6465, 676.7379
530213804, 128.5223, 12783.34, 676.2765, 676.6018
530213856, 128.6482, 12771.39, 675.8343, 676.3687
530213856, 128.642, 12760.45, 675.8613, 676.3273
530213909, 128.5871, 12758.9, 675.8904, 676.2646
530213961, 128.5139, 12763.14, 676.1586, 676.2874
530213961, 128.4278, 12768.29, 676.4316, 676.3367
530214013, 128.3646, 12774.29, 676.7141, 676.4135
530214066, 128.3476, 12775.36, 676.9899, 676.5009
530214066, 128.4182, 12776.82, 677.1993, 676.6652
530214118, 128.5423, 12782.05, 677.4617, 676.8925
530214171, 128.6826, 12786.2, 677.506, 677.0579
530214171, 128.8102, 12789.35, 677.677, 677.3132
530214223, 128.8917, 12792.24, 677.9861, 677.6353
530214223, 128.9621, 12794.34, 678.0829, 677.8843
530214276, 128.9826, 12795, 678.2277, 678.1553
530214328, 129.0149, 12797.5, 678.3703, 678.4135
530214328, 129.0334, 12798.78, 678.2632, 678.5112
530214380, 129.0468, 12803.75, 678.4194, 678.6996
530214433, 129.0333, 12808.56, 678.4122, 678.7332
530214433, 129.0565, 12814.37, 678.2256, 678.646
530214485, 128.9039, 12840.73, 678.4221, 678.7234
530214538, 128.7349, 12867.33, 678.5981, 678.7677
530214538, 128.5964, 12890.4, 678.7213, 678.8182
530214590, 128.511, 12892.31, 678.4904, 678.6849
530214590, 128.3878, 12904.32, 678.4403, 678.631
530214643, 128.3161, 12911.47, 678.5506, 678.6467
530214695, 128.3332, 12911.87, 678.7467, 678.7327
530214695, 128.1983, 12907.98, 678.9452, 678.8142
530214747, 128.1754, 12898.26, 678.8544, 678.7891
530214800, 128.0525, 12890.03, 678.7187, 678.7513
530214800, 127.866, 12899.98, 678.9807, 678.8639
530214852, 127.7668, 12894.84, 679.1565, 678.985
530214905, 127.6664, 12887.07, 679.1903, 679.0633
530214905, 127.6176, 12892.71, 679.4248, 679.2609
530214957, 127.6139, 12903.25, 679.3898, 679.313
530214957, 127.5667, 12913.09, 679.5157, 679.4282
530215010, 127.5225, 12922.91, 679.6524, 679.5317
530215062, 127.5192, 12915.88, 679.4312, 679.493
530215062, 127.5365, 12920.04, 679.425, 679.5479
530215114, 127.5906, 12927.33, 679.4192, 679.5771
530215167, 127.6852, 12923.03, 679.1611, 679.465
530215167, 127.7345, 12931.81, 678.9724, 679.3427
530215219, 127.7684, 12943.4, 679.325, 679.467
530215272, 127.8129, 12958.45, 679.5665, 679.5034
530215272, 127.6981, 12972.6, 679.8386, 679.6337
530215324, 127.5201, 12981.08, 679.8442, 679.6471
530215324, 127.3676, 12988.03, 679.5571, 679.5217
530215377, 127.2852, 12988.67, 679.5692, 679.5516
530215429, 127.3192, 12991.83, 679.7987, 679.6548
530215429, 127.3648, 12994.8, 679.784, 679.6768
530215481, 127.3717, 12991.67, 679.6313, 679.6883
530215534, 127.3677, 12991.7, 679.3995, 679.6066
530215534, 127.3651, 12988.92, 679.1938, 679.4557
530215586, 127.3224, 12981.62, 679.1172, 679.3886
530215586, 127.2293, 12972.44, 679.0494, 679.2752
530215639, 127.151, 12959.66, 679.0072, 679.2109
530215691, 127.2005, 12948.41, 679.2319, 679.2816
530215691, 127.2599, 12941.05, 679.6622, 679.405
530215744, 127.4092, 12922.93, 679.8176, 679.4446
530215796, 127.5774, 12905.11, 679.6749, 679.374
530215796, 127.6518, 12908.21, 679.9716, 679.5376
530215848, 127.7002, 12914.78, 680.0006, 679.6445
530215901, 127.7393, 12912.04, 679.7015, 679.6451
530215901, 127.7387, 12909.27, 679.4308, 679.5934
530215953, 127.7019, 12923.77, 679.4841, 679.682
530215953, 127.6462, 12937.82, 679.627, 679.7613
530216006, 127.5096, 12954.71, 679.7783, 679.811
530216058, 127.3526, 12967.74, 679.8878, 679.8856
530216058, 127.2517, 12972.11, 679.9514, 679.9665
530216111, 127.3314, 12963.22, 679.6221, 679.8113
530216163, 127.393, 12954.88, 679.9053, 679.8956
530216163, 127.5055, 12960.14, 679.9346, 679.8862
530216215, 127.6459, 12967.77, 679.8105, 679.8312
530216268, 127.6268, 12978.57, 679.9133, 679.8987
530216268, 127.5518, 12993.54, 679.9531, 679.9083
530216320, 127.5083, 13005.06, 679.8955, 679.8843
530216320, 127.4604, 13009.05, 679.851, 679.8924
530216373, 127.5754, 12995.56, 679.6298, 679.7989
530216425, 127.6329, 12989.91, 679.6397, 679.7775
530216425, 127.6889, 12981.85, 679.5922, 679.7407
530216478, 127.6468, 12973.94, 679.5715, 679.6992
530216530, 127.5444, 12966.39, 679.645, 679.6869
530216530, 127.4281, 12958.57, 679.749, 679.6786
530216582, 127.2768, 12952.11, 680.0127, 679.7692
530216635, 127.2996, 12937.93, 679.8328, 679.7046
530216635, 127.3652, 12936.85, 680.0016, 679.8246
530216687, 127.4521, 12937.12, 679.9023, 679.8085
530216687, 127.4485, 12938.23, 679.7802, 679.7861
530216740, 127.4142, 12944.56, 679.4987, 679.6485
530216792, 127.3605, 12953.67, 679.5438, 679.6451
530216792, 127.4433, 12945.33, 679.1874, 679.4857
530216845, 127.5125, 12950.3, 679.3066, 679.498
530216897, 127.6658, 12944.11, 679.2892, 679.4266
530216897, 127.7668, 12935.41, 678.9016, 679.1633
530216949, 127.9938, 12926.27, 678.5572, 678.9041
530217002, 128.1076, 12923.02, 678.4023, 678.6723
530217002, 128.1034, 12937.65, 678.101, 678.3845
530217054, 128.0109, 12952.11, 678.2498, 678.3063
530217054, 127.7724, 12963.45, 678.2307, 678.1946
530217107, 127.7438, 12963.86, 678.1131, 678.0074
530217159, 127.9033, 12955.36, 678.0377, 677.8825
530217159, 127.9407, 12948.17, 678.0671, 677.8066
530217212, 128.0868, 12938.88, 678.0234, 677.7494
530217264, 128.1411, 12930.4, 677.7266, 677.6187
530217264, 128.0855, 12934.59, 677.5035, 677.476
530217316, 127.9693, 12938.7, 677.9257, 677.6971
530217369, 127.8834, 12929.22, 677.9322, 677.7088
530217369, 127.7869, 12914.96, 678.0071, 677.7377
530217421, 127.8417, 12902.72, 677.9838, 677.7484
530217421, 127.838, 12889.02, 677.7858, 677.7205
530217474, 127.9251, 12877.19, 677.5488, 677.6136
530217526, 128.0177, 12867.16, 677.398, 677.572
530217526, 128.1469, 12865.84, 677.4312, 677.5799
530217579, 128.275, 12866.37, 677.5581, 677.6124
530217631, 128.3284, 12851.91, 677.4451, 677.5262
530217631, 128.4707, 12838.46, 677.277, 677.3612
530217683, 128.5782, 12826.96, 676.8737, 677.1046
530217736, 128.6935, 12824.14, 676.8521, 677.0508
530217736, 128.7809, 12825.42, 676.7147, 676.904
530217788, 128.7753, 12831.54, 676.4523, 676.6808
530217788, 128.8014, 12840.76, 676.4824, 676.6074
530217841, 128.81, 12851.1, 676.5388, 676.5352
530217893, 128.8696, 12858.73, 676.6002, 676.457
530217893, 128.9369, 12863.46, 676.7686, 676.4489
530217946, 128.9742, 12868.9, 676.8458, 676.4838
530217998, 129.0128, 12869.1, 676.7958, 676.5394
530217998, 128.9117, 12888.57, 676.8166, 676.5927
530218050, 128.8046, 12905.81, 676.8939, 676.66
530218103, 128.6532, 12921.87, 676.9539, 676.7502
530218103, 128.5801, 12927.48, 676.9042, 676.7923
530218155, 128.5012, 12923.62, 676.6378, 676.6991
530218155, 128.4673, 12893.03, 676.2643, 676.5496
530218208, 128.4683, 12860.89, 676.0067, 676.4361
530218260, 128.6573, 12830.27, 675.8428, 676.3126
530218260, 128.794, 12806.78, 675.8762, 676.2244
530218313, 128.9096, 12790.03, 675.9064, 676.1177
530218365, 128.9636, 12786.77, 676.1043, 676.0863
530218365, 128.9849, 12786.37, 676.1755, 676.041
530218417, 128.735, 12812.82, 676.6041, 676.1833
530218470, 128.6018, 12838.01, 676.7094, 676.2206
530218470, 128.3806, 12862.65, 676.639, 676.257
530218522, 128.1935, 12879.76, 676.5655, 676.3068
530218522, 128.1457, 12893.58, 676.686, 676.4548
530218575, 128.2052, 12901.56, 676.6853, 676.5611
530218627, 128.3344, 12906.73, 676.6831, 676.6503
530218627, 128.479, 12908.4, 676.8502, 676.8212
530218680, 128.5693, 12907.24, 677.0069, 676.9875
530218732, 128.6714, 12907.13, 677.0808, 677.1128
530218732, 128.6794, 12906.19, 677.1974, 677.2177
530218784, 128.711, 12904.74, 676.8906, 677.1088
530218837, 128.68, 12885.81, 676.2297, 676.7596
530218837, 128.5018, 12888.94, 676.0473, 676.5923
530218889, 128.454, 12895.58, 676.1144, 676.5221
530218889, 128.4685, 12901.75, 676.0486, 676.3876
530218942, 128.437, 12907.55, 676.2291, 676.3762
530218994, 128.4841, 12910.81, 676.6862, 676.4945
530218994, 128.5703, 12907.7, 676.8048, 676.4897
530219047, 128.6491, 12903.6, 676.9733, 676.5408
530219099, 128.6832, 12896.92, 677.0704, 676.6318
530219099, 128.6747, 12888.2, 676.8734, 676.6064
530219151, 128.6212, 12874.51, 676.9213, 676.7347
530219204, 128.5636, 12867.31, 676.5848, 676.6318
530219204, 128.3761, 12862.8, 676.3625, 676.5708
530219256, 128.1656, 12862.31, 676.3159, 676.574
530219256, 127.9542, 12876.53, 676.1727, 676.4864
530219309, 127.8789, 12876.28, 676.3585, 676.5476
530219361, 127.8437, 12891.42, 676.6935, 676.7043
530219361, 127.841, 12893.19, 676.8538, 676.7574
530219414, 127.9243, 12891.43, 676.7482, 676.6741
530219466, 128.19, 12888.18, 676.9234, 676.7181
530219466, 128.3893, 12886.56, 676.9514, 676.6821
530219518, 128.5354, 12887.36, 676.9048, 676.7333
530219571, 128.711, 12890.45, 677, 676.8586
530219571, 128.7705, 12895.86, 677.1328, 676.9849
530219623, 128.6892, 12903.81, 677.1692, 677.1042
530219623, 128.5884, 12909.1, 677.1869, 677.1874
530219676, 128.5537, 12916.64, 677.105, 677.1676
530219728, 128.5558, 12921.91, 677.0889, 677.2101
530219728, 128.5991, 12928.52, 677.1166, 677.2736
530219781, 128.6745, 12930.02, 677.1022, 677.2563
530219833, 128.6332, 12931.21, 677.0455, 677.2403
530219833, 128.4706, 12934.82, 677.2664, 677.2993
530219885, 128.3605, 12920.83, 677.1104, 677.1813
530219938, 128.1892, 12906.15, 677.1447, 677.1732
530219938, 127.9949, 12902.77, 677.0145, 677.0788
530219990, 127.9005, 12887.87, 677.1687, 677.1652
530219990, 127.8595, 12889.48, 677.0624, 677.1321
530220043, 127.8692, 12881.23, 677.2943, 677.2236
530220095, 128.039, 12878.1, 677.4108, 677.2566
530220095, 128.1055, 12888.78, 677.6133, 677.397
530220148, 128.1346, 12889.78, 677.6968, 677.4749
530220200, 128.2812, 12890.27, 677.9085, 677.6288
530220200, 128.3857, 12889.06, 677.8254, 677.6978
530220252, 128.5349, 12890.09, 678.1354, 677.9445
530220305, 128.4532, 12893.44, 678.2582, 678.1118
530220305, 128.3591, 12910.44, 678.0981, 678.1041
530220357, 128.1063, 12933.53, 678.2111, 678.2433
530220357, 127.8924, 12951.27, 678.2412, 678.322
530220410, 127.834, 12952.61, 678.3656, 678.4534
530220462, 127.8509, 12965.5, 678.5557, 678.5905
530220462, 127.9288, 12961.54, 678.4318, 678.575
530220515, 128.0047, 12967.68, 678.4089, 678.5947
530220567, 127.9829, 12976.92, 678.7142, 678.7443
530220567, 127.9835, 12985.33, 678.9567, 678.8654
530220619, 127.8893, 12993.49, 679.2631, 679.0506
530220672, 127.8882, 13003.4, 679.1291, 679.0762
530220672, 127.811, 13006.9, 679.1705, 679.1274
530220724, 127.7631, 13005.72, 678.8934, 679.0533
530220724, 127.7589, 12999.19, 678.7623, 679.002
530220777, 127.75, 12989.53, 678.4323, 678.8362
530220829, 127.733, 12975.12, 678.39, 678.7958
530220829, 127.6964, 12965.32, 678.4048, 678.7515
530220882, 127.6645, 12953.29, 678.5055, 678.6888
530220934, 127.6173, 12945.36, 678.8213, 678.7828
530220934, 127.683, 12943.22, 679.0734, 678.8325
530220986, 127.7842, 12942.3, 679.2642, 678.8979
530220986, 127.7397, 12943.9, 679.5778, 679.0897
530221039, 127.714, 12947.55, 679.7507, 679.263
530221091, 127.6758, 12950.65, 679.7514, 679.3805
530221091, 127.59, 12953.54, 679.5688, 679.4289
530221144, 127.6431, 12942.88, 679.2767, 679.3597
530221196, 127.7359, 12950.23, 679.2128, 679.4144
530221196, 127.7619, 12958.41, 679.2545, 679.529
530221249, 127.7618, 12966.62, 679.4311, 679.649
530221301, 127.752, 12973.47, 679.3992, 679.6554
530221301, 127.724, 12979.74, 679.3314, 679.5736
530221353, 127.8424, 12973.06, 679.3198, 679.5024
530221353, 127.944, 12967.13, 679.178, 679.3395
530221406, 128.0255, 12974.14, 679.2242, 679.2997
530221458, 127.9604, 12983.81, 679.2988, 679.2797
530221458, 127.9013, 12990.48, 679.293, 679.2668
530221511, 128.1765, 12988.64, 679.272, 679.2155
530221563, 128.2861, 12982.39, 679.0789, 679.0763
530221563, 128.2852, 12988.68, 679.3348, 679.1895
530221616, 128.2883, 12994.43, 679.4955, 679.2908
530221668, 128.3253, 12979.94, 679.6352, 679.4111
530221668, 128.3349, 12973.2, 679.5748, 679.4469
530221720, 128.296, 12970.14, 679.8237, 679.6357
530221720, 128.2733, 12957.52, 679.8535, 679.6864
530221773, 128.1775, 12959.36, 679.7426, 679.665
530221825, 128.2044, 12961.4, 679.6599, 679.6655
530221825, 128.1421, 12963.81, 679.5735, 679.6948
530221878, 128.1118, 12965.77, 679.4354, 679.6873
530221930, 128.0674, 12972.39, 679.4291, 679.6721
530221930, 128.0678, 12974.56, 679.3835, 679.6047
530221983, 128.2655, 12963.7, 679.463, 679.5912
530222035, 128.4047, 12967.85, 679.6568, 679.6542
530222035, 128.3852, 12971.58, 679.7401, 679.639
530222087, 128.5347, 12963.78, 679.8056, 679.6786
530222087, 128.5844, 12970.52, 679.8356, 679.7129
530222140, 128.5438, 12977.64, 679.92, 679.7634
530222192, 128.4419, 12991.19, 679.9453, 679.7921
530222192, 128.3644, 13002.21, 679.7153, 679.7006
530222245, 128.3356, 13010.4, 679.4828, 679.6391
530222297, 128.2528, 13016.74, 679.2449, 679.5359
530222297, 128.2207, 13017.41, 679.1219, 679.4438
530222350, 128.2168, 13019.9, 679.1058, 679.3634
530222402, 128.2248, 13018.66, 678.9759, 679.2526
530222402, 128.2741, 13017.05, 678.968, 679.1457
530222454, 128.2725, 13016.59, 678.9277, 679.0113
530222454, 128.2828, 13015.22, 678.9059, 678.895
530222507, 128.2598, 13012.78, 678.8711, 678.7903
530222559, 128.2, 13007.86, 678.8887, 678.7433
530222559, 128.1303, 13001.36, 678.8821, 678.7032
530222612, 128.0281, 12992.28, 678.7773, 678.6288
530222664, 128.1221, 12983.41, 679.2382, 678.8685
530222664, 128.2719, 12961.84, 679.362, 678.9802
530222717, 128.5045, 12941.32, 679.6604, 679.2043
530222769, 128.6252, 12929.28, 679.5505, 679.2519
530222769, 128.6404, 12932.74, 679.6086, 679.3978
530222821, 128.5396, 12941.16, 679.5895, 679.5096
530222821, 128.3912, 12952.42, 679.4171, 679.5214
530222874, 128.257, 12967.17, 679.1927, 679.4545
530222926, 128.1425, 12978.81, 679.0052, 679.3837
530222926, 128.0083, 12986.72, 678.7795, 679.2564
530222979, 128.0476, 12990.67, 678.7459, 679.147
530223031, 128.0014, 12989.43, 678.5656, 678.9727
530223031, 128.1416, 12975.36, 678.2903, 678.691
530223084, 128.3073, 12971.64, 678.4202, 678.6349
530223136, 128.2905, 12970.77, 678.7914, 678.6804
530223136, 128.2354, 12970.82, 678.721, 678.541
530223188, 128.1744, 12971.22, 678.5488, 678.3824
530223188, 128.3035, 12960.64, 678.3099, 678.2123
530223241, 128.4485, 12965.06, 678.4024, 678.2159
530223293, 128.595, 12958.5, 678.119, 678.0558
530223293, 128.7002, 12963.87, 677.7332, 677.8796
530223346, 128.7286, 12967.35, 677.6447, 677.8056
530223398, 128.6855, 12967.41, 677.7471, 677.8406
530223398, 128.6609, 12952.36, 677.5098, 677.6169
530223451, 128.7187, 12927.59, 677.5889, 677.5709
530223503, 128.6254, 12901.43, 677.5373, 677.5002
530223503, 128.543, 12875.48, 677.3679, 677.3582
530223555, 128.4581, 12854.32, 677.3132, 677.2698
530223555, 128.3476, 12857.36, 677.5339, 677.3137
530223608, 128.324, 12852.71, 677.455, 677.2639
530223660, 128.4275, 12852.4, 677.5209, 677.3077
530223660, 128.5618, 12852.56, 677.5133, 677.2911
